trial,score,deer.birth,deer.surv,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
107,2.240615299920494,1.0299342953974076,0.7200311618617804,0.0024769831003189752,0.48607932100326423,0.005847192989987475,0.10126061908047146,0.4838754624845919,139147.97139317467,0.22229084580232475
108,16.755089817416913,1.361694216608099,0.5470574361380101,0.004008381795009757,0.7020183878053543,0.004312430947614255,0.3163736616290307,0.012340853321875267,163947.96011199796,0.4344366217091769
109,1.718175926271213,1.1744894957755583,0.8687146194487365,0.0022900676936108877,0.07986576417600202,0.007745575361239684,0.4808549892771783,0.5300973196402962,149087.9452585269,0.1524871473992249
110,6.245732778507504,1.3654635680765566,0.8407476474489582,0.00031662276376415307,0.6455660811476552,0.006775832696843473,0.23490436504628776,0.08855460623978191,280164.08845681074,0.19744239074360553
111,73.96769995692024,0.9258846445273787,0.9647519899215715,0.003191531649179233,0.7096505486970781,0.005579683318863822,0.3856692309856373,0.4091448234429655,378177.234907241,0.3551584509664612
112,34.288548837583875,0.6783476019754859,0.8132572240556104,0.0036357004781882476,0.3991729727567318,0.0007100405107657839,0.36161961782287244,0.27890283411997896,239794.63041659776,0.46649528362566955
113,129.71037929594215,1.2972596056944687,0.8495825843626188,0.004001633653890808,0.17561016474685404,0.0027505323484189937,0.28054446972117375,0.0915369541573965,287190.7037973873,0.3921169050994163
114,0.6502352056608205,0.6361258816499598,0.8816500345209797,0.001179660170708587,0.5385600115936038,0.0065307202147596105,0.12543676318621028,0.1046309607537301,391454.2732871794,0.013295987414690628
115,1.6289400412395216,1.2274220700874845,0.5496006006804862,0.0016723588119132125,0.43469770348925507,0.0003772325646657887,0.4455051536624991,0.5250883110878051,305040.1532669604,0.03941090773520742
116,16.270401224664376,1.2536732814673357,0.6428420892016073,0.0032607291895322753,0.7921909202908489,0.00013018593847368234,0.06451340823879345,0.5490872902709955,390130.25558970834,0.49863976236584706
117,1.1303356730310987,0.8417797138457083,0.6172348281174908,0.0018814210369612681,0.7999181857252461,0.006494739348836561,0.08848077841259186,0.5448494544339866,109194.92889513486,0.5922783718975044
118,8.142769240730017,0.9517316382263683,0.9135458352658747,0.002745683303650027,0.35020727189411516,0.009911308015403847,0.4911274802169675,0.495246444672137,190875.92466683587,0.49465870361594994
119,24.26277769829124,1.10782991794018,0.6302514284096328,0.00465242195859219,0.4076663899035581,0.00996841765128083,0.2995430135861966,0.3618533758820515,247196.94667626626,0.33277782005226186
