trial,score,best_so_far,peak_timing,best_peak_timing,peak_height,best_peak_height,crash_ratio,best_crash_ratio
801,2.384323354024372,0.11495107880511861,8,2,0.10070187689205151,0.02725902500264201,0.6567262305721134,0.033598242143165036
802,20.11538677361022,0.11495107880511861,10,2,0.9249273789651157,0.02725902500264201,0.8506279539846614,0.033598242143165036
803,0.8100865107016954,0.11495107880511861,15,2,0.4394649547536629,0.02725902500264201,0.9,0.033598242143165036
804,218.28521669378185,0.11495107880511861,6,2,5.017281886445085,0.02725902500264201,0.8010233469889922,0.033598242143165036
805,49.47231019446144,0.11495107880511861,5,2,1.7505075610163006,0.02725902500264201,0.8927807439500566,0.033598242143165036
806,1.2164012254736896,0.11495107880511861,19,2,0.7313121706815873,0.02725902500264201,0.13309462422081078,0.033598242143165036
807,2.4109748280160552,0.11495107880511861,16,2,0.15302432443997255,0.02725902500264201,0.09999999999995907,0.033598242143165036
808,19.279649996655177,0.11495107880511861,15,2,1.5157383094232535,0.02725902500264201,0.9,0.033598242143165036
809,3.5007868432024076,0.11495107880511861,14,2,0.32032734152036924,0.02725902500264201,0.09999999892552464,0.033598242143165036
810,80.1186625340584,0.11495107880511861,15,2,3.1108346742466155,0.02725902500264201,0.9,0.033598242143165036
811,14.747809794038805,0.11495107880511861,5,2,1.1654159112874396,0.02725902500264201,0.7967986561087687,0.033598242143165036
812,36.53837451502978,0.11495107880511861,6,2,1.9340567981420695,0.02725902500264201,0.6387491666655958,0.033598242143165036
813,48.19803085169926,0.11495107880511861,11,2,1.9083079351844086,0.02725902500264201,0.8132070100201426,0.033598242143165036
814,0.9090648779380825,0.11495107880511861,16,2,0.4676141226676874,0.02725902500264201,0.46248661600906626,0.033598242143165036
815,1.8769324330354205,0.11495107880511861,18,2,0.4528779388465323,0.02725902500264201,0.09999999999999379,0.033598242143165036
816,1.6313226006620465,0.11495107880511861,15,2,0.22171663078986953,0.02725902500264201,0.4195814490366512,0.033598242143165036
817,52.32328598483128,0.11495107880511861,1,2,2.271442853629681,0.02725902500264201,0.8952434455931136,0.033598242143165036
818,24.765232393916794,0.11495107880511861,0,2,1.5168802700946131,0.02725902500264201,0.8542398173395075,0.033598242143165036
819,67.01208467458943,0.11495107880511861,1,2,2.3388660878267475,0.02725902500264201,0.8919096074023204,0.033598242143165036
820,13.918018108950179,0.11495107880511861,3,2,0.8445426411809062,0.02725902500264201,0.8721868320571441,0.033598242143165036
821,61.53616801162274,0.11495107880511861,0,2,2.996747622425685,0.02725902500264201,0.5337317156141684,0.033598242143165036
822,12.199006489450436,0.11495107880511861,15,2,0.6388173465350323,0.02725902500264201,0.9,0.033598242143165036
823,2.6194540281717296,0.11495107880511861,16,2,0.056313846739174334,0.02725902500264201,0.09999999999961162,0.033598242143165036
824,1.1040479590867154,0.11495107880511861,15,2,0.29306496387325315,0.02725902500264201,0.9,0.033598242143165036
825,32.45715338223256,0.11495107880511861,15,2,1.8037141462905146,0.02725902500264201,0.9,0.033598242143165036
826,2.011978773451464,0.11495107880511861,17,2,0.3608721892859519,0.02725902500264201,0.1,0.033598242143165036
827,9.021595759775389,0.11495107880511861,12,2,1.2470542967432519,0.02725902500264201,0.757583153599236,0.033598242143165036
828,61.86391618769964,0.11495107880511861,15,2,2.68965484928567,0.02725902500264201,0.9,0.033598242143165036
829,18.071772653955865,0.11495107880511861,14,2,1.07893684675369,0.02725902500264201,0.5022832036760679,0.033598242143165036
830,2.1795875471603843,0.11495107880511861,17,2,0.19674374900452923,0.02725902500264201,0.09999999999999984,0.033598242143165036
831,27.30138269472792,0.11495107880511861,1,2,1.163587661360253,0.02725902500264201,0.8932958162470711,0.033598242143165036
832,0.7161523979515536,0.11495107880511861,3,2,0.27186087371763484,0.02725902500264201,0.0724758301527229,0.033598242143165036
833,6.9538952040689255,0.11495107880511861,15,2,0.2261844660556561,0.02725902500264201,0.9,0.033598242143165036
834,5.1336109611854654,0.11495107880511861,3,2,0.0725786788345383,0.02725902500264201,0.8922341370475289,0.033598242143165036
835,1.04472554571646,0.11495107880511861,9,2,0.38254615346751064,0.02725902500264201,0.2286689304007005,0.033598242143165036
836,25.996557284103474,0.11495107880511861,5,2,1.1464361427128353,0.02725902500264201,0.8803707877842777,0.033598242143165036
837,30.355033821231267,0.11495107880511861,1,2,1.2976749787427706,0.02725902500264201,0.8937579028214033,0.033598242143165036
838,0.767309547134024,0.11495107880511861,4,2,0.5836306620764288,0.02725902500264201,0.055981713650910245,0.033598242143165036
839,2.609019757974912,0.11495107880511861,17,2,0.08976481399439595,0.02725902500264201,0.09999999999816912,0.033598242143165036
840,33.332791147728614,0.11495107880511861,9,2,1.325847924764151,0.02725902500264201,0.8854508765917722,0.033598242143165036
841,0.8163627083764896,0.11495107880511861,19,2,0.70581625284921,0.02725902500264201,0.36016734230887937,0.033598242143165036
842,38.19162701868128,0.11495107880511861,5,2,1.4633278154553397,0.02725902500264201,0.8931128492928267,0.033598242143165036
843,4.05973957455911,0.11495107880511861,7,2,0.2794619868240817,0.02725902500264201,0.7754708518783283,0.033598242143165036
844,11.674020860308277,0.11495107880511861,2,2,2.797067375546547,0.02725902500264201,0.08019690141502282,0.033598242143165036
845,2.0915305218490388,0.11495107880511861,17,2,0.3071634774443494,0.02725902500264201,0.09999999999862266,0.033598242143165036
846,1.9673667144812832,0.11495107880511861,18,2,0.3593038498639416,0.02725902500264201,0.09999999999741016,0.033598242143165036
847,51.42099751074899,0.11495107880511861,5,2,1.9103947249519424,0.02725902500264201,0.8896449898784511,0.033598242143165036
848,1.70148139942846,0.11495107880511861,18,2,0.37768618464352083,0.02725902500264201,0.09901403810197845,0.033598242143165036
849,0.08343704029429806,0.08343704029429806,1,1,0.23210812049766683,0.23210812049766683,0.17271321779378215,0.17271321779378215
850,40.13285998931386,0.08343704029429806,12,1,2.084834476957412,0.23210812049766683,0.47385795068969605,0.17271321779378215
851,30.846472192689678,0.08343704029429806,9,1,1.3376534767061068,0.23210812049766683,0.8402384376434696,0.17271321779378215
852,10.160609159590487,0.08343704029429806,6,1,0.5197998925120221,0.23210812049766683,0.7784167976325795,0.17271321779378215
853,11.990034912550227,0.08343704029429806,10,1,1.7605799626286922,0.23210812049766683,0.03703749392684835,0.17271321779378215
854,1.5373668424433624,0.08343704029429806,17,1,0.24772517596361723,0.23210812049766683,0.0996554510215929,0.17271321779378215
855,79.60964558784379,0.08343704029429806,9,1,3.0729822814430436,0.23210812049766683,0.8975158265512476,0.17271321779378215
856,3.3567892111401827,0.08343704029429806,3,1,0.07610946179319784,0.23210812049766683,0.8334870166578826,0.17271321779378215
857,2.101584305802554,0.08343704029429806,17,1,0.3060079491366434,0.23210812049766683,0.099999999999888,0.17271321779378215
858,0.7120298528731026,0.08343704029429806,8,1,0.35699623112921813,0.23210812049766683,0.03507254975592859,0.17271321779378215
859,1.777540692180437,0.08343704029429806,17,1,0.5957936226478358,0.23210812049766683,0.09999999999988973,0.17271321779378215
860,24.23286071861314,0.08343704029429806,10,1,1.2427621761303462,0.23210812049766683,0.6839676653920161,0.17271321779378215
861,1.875718219905203,0.08343704029429806,18,1,0.37120408426379,0.23210812049766683,0.09999999999999971,0.17271321779378215
862,0.1485279433239682,0.08343704029429806,1,1,0.29519942644566255,0.23210812049766683,0.011503531948683407,0.17271321779378215
863,5.179593478940991,0.08343704029429806,15,1,0.15803900024128903,0.23210812049766683,0.9,0.17271321779378215
864,6.634242425154933,0.08343704029429806,15,1,0.36312221431005487,0.23210812049766683,0.9,0.17271321779378215
865,8.664119851180624,0.08343704029429806,4,1,1.7196542429733357,0.23210812049766683,0.05147270708147181,0.17271321779378215
866,151.7383707840158,0.08343704029429806,2,1,3.608247875467831,0.23210812049766683,0.8932499917713013,0.17271321779378215
867,15.104812876476243,0.08343704029429806,10,1,0.6569661884335152,0.23210812049766683,0.8715449805749538,0.17271321779378215
868,18.8095960385645,0.08343704029429806,9,1,0.9776414718323626,0.23210812049766683,0.7933342399927172,0.17271321779378215
869,7.390104865472054,0.08343704029429806,15,1,0.47467283558959317,0.23210812049766683,0.9,0.17271321779378215
870,1.8916007784874522,0.08343704029429806,18,1,0.3692840766131616,0.23210812049766683,0.09999999999994541,0.17271321779378215
871,0.24672369000074088,0.08343704029429806,1,1,0.3219741522533083,0.23210812049766683,0.24678465763091115,0.17271321779378215
872,108.67524149355721,0.08343704029429806,9,1,2.9726174574604456,0.23210812049766683,0.8845531547972558,0.17271321779378215
873,0.7880521884915713,0.08343704029429806,14,1,0.4922899879506263,0.23210812049766683,0.4350238133715467,0.17271321779378215
874,1.6827653006213603,0.08343704029429806,9,1,0.13334728006305754,0.23210812049766683,0.05040448127524577,0.17271321779378215
875,1.748992996092771,0.08343704029429806,17,1,0.4105331174780653,0.23210812049766683,0.09982537357527749,0.17271321779378215
876,2.015345025484951,0.08343704029429806,15,1,0.4112622841913799,0.23210812049766683,0.0999999999549702,0.17271321779378215
877,52.02000361980971,0.08343704029429806,10,1,2.6791879763335067,0.23210812049766683,0.48367558220041984,0.17271321779378215
878,69.36202882863132,0.08343704029429806,15,1,2.7714276186306916,0.23210812049766683,0.9,0.17271321779378215
879,2.414234889299665,0.08343704029429806,17,1,0.12305080064608803,0.23210812049766683,0.09999999999999301,0.17271321779378215
880,1.9747412693021893,0.08343704029429806,17,1,0.383983846820414,0.23210812049766683,0.09999999999976036,0.17271321779378215
881,28.161176332601748,0.08343704029429806,1,1,1.6640023689690417,0.23210812049766683,0.8317902417322935,0.17271321779378215
882,1.8400107064213664,0.08343704029429806,18,1,0.45663377801339333,0.23210812049766683,0.09999999999997794,0.17271321779378215
883,11.152705007695564,0.08343704029429806,15,1,0.7579762372398231,0.23210812049766683,0.9,0.17271321779378215
884,52.52921925588988,0.08343704029429806,7,1,3.060548589256537,0.23210812049766683,0.8037940444621836,0.17271321779378215
885,29.99466491735597,0.08343704029429806,8,1,1.2955828344204359,0.23210812049766683,0.8301133528457647,0.17271321779378215
886,3.977134559402987,0.08343704029429806,15,1,0.11826493654571008,0.23210812049766683,0.9,0.17271321779378215
887,1.8934439190427026,0.08343704029429806,18,1,0.3942202347375856,0.23210812049766683,0.09999999999998989,0.17271321779378215
888,2.020573084152087,0.08343704029429806,18,1,0.3649947444125661,0.23210812049766683,0.09999999999999988,0.17271321779378215
889,17.05087113389099,0.08343704029429806,3,1,0.7896672567698831,0.23210812049766683,0.8057839598891151,0.17271321779378215
890,2.2699160475199043,0.08343704029429806,15,1,0.2799230018407502,0.23210812049766683,0.09999999999990875,0.17271321779378215
891,1.4304111480393673,0.08343704029429806,10,1,0.565616070263698,0.23210812049766683,0.00318782570687344,0.17271321779378215
892,14.48360674311173,0.08343704029429806,15,1,0.8954909939425086,0.23210812049766683,0.9,0.17271321779378215
893,1.6194134959552409,0.08343704029429806,19,1,0.8070868865090725,0.23210812049766683,0.09135003157719958,0.17271321779378215
894,102.01321409062372,0.08343704029429806,15,1,3.0828983209539085,0.23210812049766683,0.9,0.17271321779378215
895,2.203512852178493,0.08343704029429806,18,1,0.05808577664108772,0.23210812049766683,0.09999999999607735,0.17271321779378215
896,2.126353956843343,0.08343704029429806,16,1,0.3134060465438865,0.23210812049766683,0.09999999999838743,0.17271321779378215
897,16.385061686133685,0.08343704029429806,12,1,2.231848473894247,0.23210812049766683,0.09999999999995633,0.17271321779378215
898,57.41277160176868,0.08343704029429806,1,1,1.979214875619408,0.23210812049766683,0.8932559571467374,0.17271321779378215
899,1.1664197090023558,0.08343704029429806,2,1,0.5528503737606274,0.23210812049766683,0.15256130215014138,0.17271321779378215
900,2.339482830445676,0.08343704029429806,17,1,0.015475949571269156,0.23210812049766683,0.09999999999858754,0.17271321779378215
901,0.8332530270784281,0.08343704029429806,19,1,0.6986591085626457,0.23210812049766683,0.1844523143739065,0.17271321779378215
902,53.756112795567134,0.08343704029429806,15,1,2.0246730900317176,0.23210812049766683,0.9,0.17271321779378215
903,1.6574621057440002,0.08343704029429806,19,1,0.8856723787827405,0.23210812049766683,0.09996656793046545,0.17271321779378215
904,2.037272996865226,0.08343704029429806,16,1,0.3686041890023235,0.23210812049766683,0.1,0.17271321779378215
905,1.9891716959978225,0.08343704029429806,18,1,0.3716910588791978,0.23210812049766683,0.09999999999999834,0.17271321779378215
906,2.0326448898476728,0.08343704029429806,17,1,0.32588186359088167,0.23210812049766683,0.09999999999998103,0.17271321779378215
907,8.482660355492657,0.08343704029429806,13,1,1.1383330786506267,0.23210812049766683,0.06298947237788544,0.17271321779378215
908,22.91725652208039,0.08343704029429806,10,1,1.4601752020031755,0.23210812049766683,0.8700600917112797,0.17271321779378215
909,121.71711824071475,0.08343704029429806,1,1,3.259561165406972,0.23210812049766683,0.8933323931807522,0.17271321779378215
910,0.7302657317320419,0.08343704029429806,0,1,0.7051918870789823,0.23210812049766683,0.2638809013316731,0.17271321779378215
911,3.6646386633767256,0.08343704029429806,10,1,0.017219136979471514,0.23210812049766683,0.599199540646662,0.17271321779378215
912,1.483969787747103,0.08343704029429806,9,1,0.16929581332866467,0.23210812049766683,0.4986178317064719,0.17271321779378215
913,64.92301443146117,0.08343704029429806,3,1,2.2513483405522368,0.23210812049766683,0.8870068196810571,0.17271321779378215
914,2.216700015292716,0.08343704029429806,16,1,0.26893300279148896,0.23210812049766683,0.09999999971659994,0.17271321779378215
915,5.846732531407834,0.08343704029429806,11,1,0.8841129410990887,0.23210812049766683,0.12510300378840405,0.17271321779378215
916,21.095690248466855,0.08343704029429806,10,1,0.9596955147479771,0.23210812049766683,0.8709327777594698,0.17271321779378215
917,34.223452626067385,0.08343704029429806,3,1,1.8069310096029565,0.23210812049766683,0.8454042139210723,0.17271321779378215
918,12.63128121913883,0.08343704029429806,6,1,0.5556773121608048,0.23210812049766683,0.8996863111446657,0.17271321779378215
919,1.8531473417245496,0.08343704029429806,18,1,0.40652894447148863,0.23210812049766683,0.1,0.17271321779378215
920,21.933241877539405,0.08343704029429806,11,1,1.2296805255967567,0.23210812049766683,0.589567316412158,0.17271321779378215
921,11.48567241229388,0.08343704029429806,12,1,0.6973766575042469,0.23210812049766683,0.6894216592218122,0.17271321779378215
922,1.2040495320843885,0.08343704029429806,15,1,0.3239369863466411,0.23210812049766683,0.9,0.17271321779378215
923,4.549605296046135,0.08343704029429806,12,1,0.02132379316881619,0.23210812049766683,0.8915468554986167,0.17271321779378215
924,5.367305246376218,0.08343704029429806,12,1,0.6265143741185782,0.23210812049766683,0.09999999999966169,0.17271321779378215
925,1.9604670636041852,0.08343704029429806,18,1,0.2816947847626543,0.23210812049766683,0.09999999999995117,0.17271321779378215
926,2.017572261264519,0.08343704029429806,18,1,0.3143605856746067,0.23210812049766683,0.09999999999999563,0.17271321779378215
927,2.1762930151510593,0.08343704029429806,17,1,0.1570574430431603,0.23210812049766683,0.09999999999976077,0.17271321779378215
928,72.14603835083102,0.08343704029429806,4,1,2.366601808512763,0.23210812049766683,0.8806339067150356,0.17271321779378215
929,6.543008407187071,0.08343704029429806,15,1,0.6425745426576827,0.23210812049766683,0.9,0.17271321779378215
930,1.7446588098715052,0.08343704029429806,18,1,0.6335927158949002,0.23210812049766683,0.1,0.17271321779378215
931,39.14630543017435,0.08343704029429806,10,1,1.5145866627502285,0.23210812049766683,0.86777659959311,0.17271321779378215
932,42.69034630167058,0.08343704029429806,11,1,1.567485025213813,0.23210812049766683,0.8788568872688184,0.17271321779378215
933,0.6931573985655566,0.08343704029429806,10,1,0.45136649222861874,0.23210812049766683,0.18143909589110405,0.17271321779378215
934,23.731440719170106,0.08343704029429806,15,1,1.0341723556445208,0.23210812049766683,0.7505381747343096,0.17271321779378215
935,1.8642371610545396,0.08343704029429806,18,1,0.35844042101951973,0.23210812049766683,0.1,0.17271321779378215
936,14.344428281096782,0.08343704029429806,15,1,0.7109288477786307,0.23210812049766683,0.9,0.17271321779378215
937,48.59475494475311,0.08343704029429806,3,1,2.832560798230955,0.23210812049766683,0.6101196276349214,0.17271321779378215
938,77.02658077079768,0.08343704029429806,10,1,2.540915091073422,0.23210812049766683,0.8505796479368122,0.17271321779378215
939,1.8454694492805133,0.08343704029429806,18,1,0.45071910952581073,0.23210812049766683,0.1,0.17271321779378215
940,1.397512075060869,0.08343704029429806,11,1,0.748015108458345,0.23210812049766683,0.2804744007414669,0.17271321779378215
941,22.494551008686113,0.08343704029429806,15,1,1.2128841181136327,0.23210812049766683,0.9,0.17271321779378215
942,1.6265215938116397,0.08343704029429806,16,1,0.4755024587486482,0.23210812049766683,0.09999999990413921,0.17271321779378215
943,1.6191551064050715,0.08343704029429806,18,1,0.6049418211201291,0.23210812049766683,0.09896583008018393,0.17271321779378215
944,15.856189982751694,0.08343704029429806,11,1,0.831890399479745,0.23210812049766683,0.7981522712938344,0.17271321779378215
945,3.104998412328381,0.08343704029429806,12,1,0.15815634322071143,0.23210812049766683,0.09999999979964844,0.17271321779378215
946,1.0336534464201548,0.08343704029429806,19,1,0.7119718692076559,0.23210812049766683,0.1236857115437538,0.17271321779378215
947,2.1110950663854875,0.08343704029429806,17,1,0.26584833230941574,0.23210812049766683,0.09999999996770313,0.17271321779378215
948,3.240052802467608,0.08343704029429806,15,1,0.1426400842174093,0.23210812049766683,0.9,0.17271321779378215
949,71.30171022778545,0.08343704029429806,0,1,3.132535305828945,0.23210812049766683,0.8212004606429563,0.17271321779378215
950,2.055451528341943,0.08343704029429806,17,1,0.30285741584334175,0.23210812049766683,0.09999999781114417,0.17271321779378215
951,1.9033504150435971,0.08343704029429806,4,1,0.31294252427464436,0.23210812049766683,0.012495623905231984,0.17271321779378215
952,1.9096353046176888,0.08343704029429806,18,1,0.3865273876823685,0.23210812049766683,0.0999999999999936,0.17271321779378215
953,12.306795848439128,0.08343704029429806,15,1,0.79267152834395,0.23210812049766683,0.9,0.17271321779378215
954,0.921847662207239,0.08343704029429806,4,1,0.6914873890204902,0.23210812049766683,0.15971893162918374,0.17271321779378215
955,1.1619979688371358,0.08343704029429806,15,1,0.33736974346135684,0.23210812049766683,0.23367499879455347,0.17271321779378215
956,1.5620765000079115,0.08343704029429806,19,1,0.7538905974669087,0.23210812049766683,0.04911654787635106,0.17271321779378215
957,1.7197084095469908,0.08343704029429806,18,1,0.6122475395586479,0.23210812049766683,0.09999999998585425,0.17271321779378215
958,10.878954780394606,0.08343704029429806,9,1,0.4274118927115042,0.23210812049766683,0.8710730496379722,0.17271321779378215
959,4.957286172907737,0.08343704029429806,12,1,0.045957709742356384,0.23210812049766683,0.8487693135174084,0.17271321779378215
960,3.801884917729671,0.08343704029429806,6,1,0.8204499272591341,0.23210812049766683,0.050696401878488506,0.17271321779378215
961,118.59091546248779,0.08343704029429806,4,1,3.4308621233663614,0.23210812049766683,0.8354463849170894,0.17271321779378215
962,1.41555176158958,0.08343704029429806,15,1,0.3635847313667295,0.23210812049766683,0.9,0.17271321779378215
963,1.9915156370061462,0.08343704029429806,17,1,0.40267869115419047,0.23210812049766683,0.1,0.17271321779378215
964,0.7127154243768384,0.08343704029429806,5,1,0.3458068120775181,0.23210812049766683,0.021817325967367365,0.17271321779378215
965,22.870906111744596,0.08343704029429806,14,1,1.0092677863187292,0.23210812049766683,0.8999937885475587,0.17271321779378215
966,1.8185392460160315,0.08343704029429806,18,1,0.5406173261240126,0.23210812049766683,0.09999999999990106,0.17271321779378215
967,1.0738428886424853,0.08343704029429806,4,1,0.7332578695423981,0.23210812049766683,0.08173724225368403,0.17271321779378215
968,79.80201366086635,0.08343704029429806,6,1,3.239335211172128,0.23210812049766683,0.5110266336878807,0.17271321779378215
969,43.34866061297259,0.08343704029429806,4,1,1.7510811313402304,0.23210812049766683,0.8707464825643175,0.17271321779378215
970,1.5825122168471588,0.08343704029429806,15,1,0.6640628505607273,0.23210812049766683,0.9,0.17271321779378215
971,0.9766199703657608,0.08343704029429806,17,1,0.4108913990715822,0.23210812049766683,0.3155869355263421,0.17271321779378215
972,1.144410159239645,0.08343704029429806,19,1,0.7242018912969196,0.23210812049766683,0.2484828424003672,0.17271321779378215
973,1.5929355046695157,0.08343704029429806,19,1,0.5816100190687695,0.23210812049766683,0.09999999999982019,0.17271321779378215
974,2.03835734005448,0.08343704029429806,18,1,0.23603245194982592,0.23210812049766683,0.09999999999982513,0.17271321779378215
975,1.9913610700782274,0.08343704029429806,17,1,0.38923626383282317,0.23210812049766683,0.1,0.17271321779378215
976,34.83935505263618,0.08343704029429806,3,1,1.5347724544635317,0.23210812049766683,0.8774977485825544,0.17271321779378215
977,7.94803983280749,0.08343704029429806,15,1,0.8480240865052422,0.23210812049766683,0.9,0.17271321779378215
978,1.4915594802981171,0.08343704029429806,18,1,0.6086801209304679,0.23210812049766683,0.04100584539739027,0.17271321779378215
979,3.0800767986775934,0.08343704029429806,15,1,0.09614373878521248,0.23210812049766683,0.9,0.17271321779378215
980,115.78879797189376,0.08343704029429806,8,1,3.1091580853869965,0.23210812049766683,0.8829739540686768,0.17271321779378215
981,35.784833984340715,0.08343704029429806,1,1,1.3992587647660426,0.23210812049766683,0.8932693891750605,0.17271321779378215
982,0.6866758447470332,0.08343704029429806,19,1,0.594000676955028,0.23210812049766683,0.646281354147744,0.17271321779378215
983,0.8243601539148763,0.08343704029429806,16,1,0.6496084991343485,0.23210812049766683,0.37512186424413696,0.17271321779378215
984,43.834158793319055,0.08343704029429806,15,1,1.926153679388605,0.23210812049766683,0.9,0.17271321779378215
985,17.25950585892931,0.08343704029429806,14,1,0.851157557077177,0.23210812049766683,0.8999974059879166,0.17271321779378215
986,120.6790769277783,0.08343704029429806,7,1,3.4445210113104303,0.23210812049766683,0.8226088045822401,0.17271321779378215
987,1.9221114877117247,0.08343704029429806,18,1,0.29778947119344373,0.23210812049766683,0.0999999999992799,0.17271321779378215
988,1.657124751441596,0.08343704029429806,19,1,0.8595834094801086,0.23210812049766683,0.0999533602164893,0.17271321779378215
989,19.883205649935427,0.08343704029429806,9,1,2.07420730825617,0.23210812049766683,0.22755613854324427,0.17271321779378215
990,1.8517844384654687,0.08343704029429806,18,1,0.46220717806361894,0.23210812049766683,0.1,0.17271321779378215
991,1.951063538252914,0.08343704029429806,17,1,0.2536816839267108,0.23210812049766683,0.08690186625978752,0.17271321779378215
992,83.72193538237742,0.08343704029429806,1,1,2.5898013524618886,0.23210812049766683,0.8934668536260699,0.17271321779378215
993,4.56842414164905,0.08343704029429806,14,1,0.4712573753913486,0.23210812049766683,0.8161462196723204,0.17271321779378215
994,13.689251491513378,0.08343704029429806,1,1,0.6429773419275443,0.23210812049766683,0.8934937115298478,0.17271321779378215
995,187.83426677960526,0.08343704029429806,4,1,4.422894353514858,0.23210812049766683,0.8556175249174552,0.17271321779378215
996,1.5435427609159091,0.08343704029429806,12,1,0.1492108702579922,0.23210812049766683,0.5127582418382615,0.17271321779378215
997,4.34399760018467,0.08343704029429806,12,1,0.20614259998554452,0.23210812049766683,0.48787060770265334,0.17271321779378215
998,3.176939993326596,0.08343704029429806,14,1,0.07850581933033944,0.23210812049766683,0.40793683599490227,0.17271321779378215
999,7.002725395318783,0.08343704029429806,11,1,0.19264075511725182,0.23210812049766683,0.8702312114112903,0.17271321779378215
